,Longitude,Latitude,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_PCI_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,x,y
336,29.02037,41.10095,-115.2,-13.8,-0.2,-116.0,,,,,-14.1,,,,,68.0,59.0,,,,,,132.0,39463.61,,4.6,6.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),268.0,QPSK,Rank2,4.6,LEVEL_16,21.9,,11.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434387.187390694,4575357.754
337,29.02037,41.10564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434213.339939508,4575879.8448
338,29.02038,41.10783,,,,,,,,,,,,,,,,,,,,,,,95438.55,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434132.9948858633,4576123.6356
339,29.02041,41.10565,-77.30000000000001,-10.4,25.5,,,,,,,,,,,23.0,,,,,,,93.6,96890.88,87333.12,6.8,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),61.0,256QAM,Rank4,6.8,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434216.3244236205,4575880.958
340,29.02042,41.10441,-72.1,-10.95,13.6,-79.75,,,,,-18.25,,,,,13.0,3.0,,,,,,93.2,97469.42,94318.35,0.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.3,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434263.1288243933,4575742.9212
341,29.02042,41.10783,-107.15,-12.5,4.1,-109.4,,,,,-14.3,,,,,40.0,30.0,,,,,,128.7,98728.91,,9.4,0.0,14 (16QAM OR 64QAM / Low SE -QPSK),74.0,64QAM,Rank3,9.4,LEVEL_2,20.1,,8.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434136.3499528817,4576123.6356
342,29.02045,41.10092,-115.4,-13.8,0.6,-116.7,,,,,-14.7,,,,,68.0,59.0,,,,,,131.8,19313.38,35636.46,2.7,4.0,5 (QPSK OR 16QAM / Low SE -QPSK),266.0,QPSK,Rank2,2.7,LEVEL_8,21.9,,11.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434395.0102089397,4575354.4144
343,29.02047,41.10784,-107.0,-12.7,6.300000000000001,-108.85,,,,,-14.7,,,,,40.0,30.0,,,,,,126.3,99389.44,95515.9,10.6,0.0,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),68.0,64QAM,Rank3,10.6,LEVEL_2,19.6,,11.6,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434140.1730748443,4576124.7488
344,29.02048,41.10567,-74.05000000000001,-10.4,27.0,,,,,,,,,,,23.0,,,,,,,91.4,96871.04,101224.15,8.5,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),66.0,256QAM,Rank4,8.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434221.454594211,4575883.184400001
345,29.0205,41.10442,-68.5,-10.55,13.55,-77.7,,,,,-17.8,,,,,13.0,3.0,,,,,,89.9,97387.51,94548.38,0.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.1,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434269.468621085,4575744.034399999
346,29.02052,41.10089,-116.2,-14.1,1.0,-117.7,,,,,-14.9,,,,,68.0,59.0,,,,,,132.0,15538.34,,0.0,4.0,5 (QPSK OR 16QAM / Low SE -QPSK),266.0,QPSK,Rank2,0.0,LEVEL_8,21.8,,13.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434401.994177248,4575351.0748
347,29.02052,41.10785,-107.6,-12.6,2.75,-110.75,,,,,-15.75,,,,,40.0,30.0,,,,,,127.7,98380.76,95451.66,8.8,0.0,13 (16QAM OR 64QAM / Low SE -QPSK),75.0,64QAM,Rank3,8.8,LEVEL_2,20.2,,10.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434143.996195456,4576125.862
348,29.02054,41.10785,,,,,,,,,,,,,,,,,,,,,,,95759.44,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434145.673728454,4576125.862
349,29.02055,41.10443,-68.9,-10.7,15.6,,,,,,,,,,,13.0,,,,,,,,,92254.28,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434273.291985103,4575745.1476
350,29.02055,41.10569,-70.9,-10.4,29.5,,,,,,,,,,,23.0,,,,,,,86.3,95897.88,94693.7,1.3,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),60.0,256QAM,Rank4,1.3,LEVEL_1,17.5,,0.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434226.5847609285,4575885.410800001
351,29.02057,41.10786,-107.35,-12.95,3.05,-109.15,,,,,-14.75,,,,,40.0,30.0,,,,,,125.9,98636.85,,7.5,0.0,14 (16QAM OR 64QAM / Low SE -QPSK),73.0,64QAM,Rank3,7.5,LEVEL_2,20.3,,7.4,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434147.819314715,4576126.9752
352,29.02059,41.10443,-64.2,-10.4,20.1,,,,,,,,,,,13.0,,,,,,,87.8,94284.98,,4.4,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),26.0,256QAM,Rank4,4.4,LEVEL_1,17.5,,0.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434276.6472258433,4575745.1476
353,29.02059,41.10571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434229.1985422675,4575887.6372
354,29.0206,41.10086,-117.0,-14.0,1.3,-116.7,,,,,-14.1,,,,,68.0,59.0,,,,,,132.7,36556.86,20550.7,0.0,0.0,3 (QPSK OR 16QAM / Low SE -QPSK),270.0,QPSK,Rank2,0.0,LEVEL_4,22.0,,9.6,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434409.817006038,4575347.7352
355,29.02062,41.10572,-65.19999999999999,-10.4,32.85,,,,,,,,,,,23.0,,,,,,,79.6,95114.1,94462.98,2.6,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),55.0,256QAM,Rank4,2.6,LEVEL_1,16.7,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434231.344225767,4575888.750399999
356,29.02063,41.10786,-106.4,-13.3,1.75,-106.65,,,,,-13.65,,,,,40.0,30.0,,,,,,127.9,98611.2,96245.73,12.2,0.0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),76.0,64QAM,Rank3,12.2,LEVEL_2,19.7,,8.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434152.851912943,4576126.9752
357,29.02067,41.10083,-116.2,-13.4,0.7000000000000001,-119.05000000000001,,,,,-15.85,,,,,68.0,59.0,,,,,,133.1,54865.98,32521.69,8.7,24.0,5 (QPSK OR 16QAM / Low SE -QPSK),267.0,QPSK,Rank2,8.7,LEVEL_4,21.9,,13.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434416.8009841237,4575344.3956
358,29.02067,41.10787,,,,,,,,,,,,,,,,,,,,,,,95084.27,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434155.8362638415,4576128.0884
359,29.02069,41.10445,-61.05,-10.4,24.0,,,,,,,,,,,13.0,,,,,,,82.4,97239.04,94461.74,0.2,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434284.2939488026,4575747.374
360,29.0207,41.10574,-58.8,-10.4,34.849999999999994,,,,,,,,,,,23.0,,,,,,,74.3,95359.88,92419.95,1.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),54.0,256QAM,Rank4,1.3,LEVEL_1,12.4,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434237.3131771474,4575890.976799999
361,29.02071,41.10787,-105.05000000000001,-12.350000000000001,2.35,-107.45,,,,,-15.05,,,,,40.0,30.0,,,,,,124.4,98513.92,,7.2,0.0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),65.0,64QAM,Rank3,7.2,LEVEL_2,19.9,,10.1,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434159.191328816,4576128.0884
362,29.02074,41.10446,-61.1,-10.4,27.3,,,,,,,,,,,13.0,,,,,,,,,94213.23,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434288.1173082558,4575748.4872
363,29.02075,41.10788,,,,,,,,,,,,,,,,,,,,,,,95959.31,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434162.175678107,4576129.2016
364,29.02079,41.10077,-116.4,-14.1,-0.7,-116.9,,,,,-14.0,,,,,68.0,59.0,,,,,,133.6,59023.46,,6.1,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),267.0,QPSK,Rank2,6.1,LEVEL_4,22.0,,10.4,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434429.091240519,4575337.716399999
365,29.02079,41.10446,-60.2,-10.4,28.1,,,,,,,,,,,13.0,,,,,,,83.3,97443.84,,0.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.0,LEVEL_1,17.2,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434292.311357266,4575748.4872
366,29.02079,41.10576,-54.4,-10.350000000000001,38.15,,,,,,,,,,,23.0,,,,,,,74.9,96215.68,93134.09,0.9,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),39.0,256QAM,Rank4,0.9,LEVEL_1,11.9,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434244.12091734,4575893.203199999
367,29.02079,41.10789,-105.95,-13.0,3.05,-107.2,,,,,-14.100000000000001,,,,,40.0,30.0,,,,,,126.8,98959.36,,7.7,0.0,19 (64QAM OR 256QAM / Low SE -16QAM),50.0,64QAM,Rank3,7.7,LEVEL_2,19.4,,10.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434165.160026302,4576130.3148
368,29.02083,41.10447,,,,,,,,,,,,,,,,,,,,,,,90402.38,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434295.2959050536,4575749.6004
369,29.02083,41.10577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434247.1053890665,4575894.3164
370,29.02084,41.10075,-117.4,-14.4,-1.0,-117.2,,,,,-14.1,,,,,68.0,59.0,,,,,,135.0,59985.95,54242.79,7.9,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),268.0,QPSK,Rank2,7.9,LEVEL_4,21.9,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434434.0268533337,4575335.49
371,29.02087,41.10578,-51.75,-10.350000000000001,38.55,,,,,,,,,,,23.0,,,,,,,76.7,94914.94,92321.03,3.8,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),53.0,256QAM,Rank4,3.8,LEVEL_1,14.9,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434250.0898596966,4575895.4296
372,29.02087,41.1079,-104.9,-13.0,2.7,-105.9,,,,,-13.8,,,,,40.0,30.0,,,,,,125.6,98467.84,86258.63,9.4,0.0,19 (64QAM OR 256QAM / Low SE -16QAM),49.0,64QAM,Rank3,9.4,LEVEL_2,18.8,,9.6,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434171.4994368423,4576131.428
373,29.02088,41.10448,-62.65,-10.5,25.45,,,,,,,,,,,13.0,,,,,,,84.4,96194.56,,0.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434299.119261292,4575750.7136
374,29.02089,41.10073,-115.9,-13.6,0.1,-117.0,,,,,-14.7,,,,,68.0,59.0,,,,,,133.2,57159.74,,3.8,1.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),267.0,QPSK,Rank2,3.8,LEVEL_4,21.9,,10.3,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434438.962468406,4575333.2636
375,29.02093,41.10071,-116.5,-13.4,1.2,-118.6,,,,,-15.3,,,,,68.0,59.0,,,,,,133.5,61624.38,55900.14,6.9,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),269.0,QPSK,Rank2,6.9,LEVEL_4,22.1,,8.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434443.059228036,4575331.0372
376,29.02095,41.10793,-105.56666666666666,-13.5,-0.1333333333333334,-104.83333333333333,,,,,-13.266666666666666,,,,,40.0,30.0,,,,,,125.2,85301.76,16174.74,0.0,1.0,5 (QPSK OR 16QAM / Low SE -QPSK),185.0,QPSK,Rank2,0.0,LEVEL_4,18.4,,5.4,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434177.097408121,4576134.7676
377,29.02096,41.10449,-61.7,-10.4,25.25,-83.5,,,,,-26.1,,,,,13.0,3.0,,,,,,83.7,89697.7,79835.63,0.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434305.459044436,4575751.8268
378,29.02097,41.1058,-58.3,-10.4,35.8,,,,,,,,,,,23.0,,,,,,,80.2,74219.52,93171.46,1.7,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),21.0,256QAM,Rank4,1.7,LEVEL_1,16.4,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434257.73638304,4575897.656
379,29.02098,41.10069,-115.7,-12.9,-0.3,-117.9,,,,,-14.9,,,,,68.0,59.0,,,,,,133.5,47882.34,,8.0,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),267.0,QPSK,Rank2,8.0,LEVEL_4,22.0,,10.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434447.994847369,4575328.8108
380,29.02099,41.10794,,,,,,,,,,,,,,,,,,,,,,,16999.74,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434180.0817508358,4576135.880799999
381,29.02101,41.10067,-116.3,-13.4,0.6,-119.2,,,,,-15.7,,,,,68.0,59.0,,,,,,134.7,,59718.05,10.4,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),266.0,QPSK,Rank2,10.4,LEVEL_4,22.0,,12.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434451.252752538,4575326.5844
382,29.02101,41.10581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434260.7208501277,4575898.7692
383,29.02104,41.10795,-106.2,-14.4,-3.05,-104.75,,,,,-13.25,,,,,40.0,30.0,,,,,,126.6,6942.72,,0.0,9.0,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),226.0,QPSK,Rank2,0.0,LEVEL_4,18.6,,15.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434183.9048576755,4576136.994
384,29.02105,41.10066,-115.65,-12.8,0.95,-117.85,,,,,-14.5,,,,,68.0,59.0,,,,,,134.3,20828.26,40296.81,5.1,4.0,4 (QPSK OR 16QAM / Low SE -QPSK),265.0,QPSK,Rank2,5.1,LEVEL_4,22.0,,10.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434454.9788514324,4575325.4712
385,29.02105,41.1045,-59.35,-10.4,27.65,-81.5,,,,,-23.6,,,,,13.0,3.0,,,,,,83.9,82620.65,78952.05,0.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),23.0,256QAM,Rank4,0.1,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434312.6376347523,4575752.94
386,29.02106,41.10582,-58.5,-10.350000000000001,36.1,,,,,,,,,,,23.0,,,,,,,81.9,76804.02,86203.05,0.5,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),22.0,256QAM,Rank4,0.5,LEVEL_1,15.9,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434264.5441085477,4575899.8824000005
387,29.02108,41.10796,,,,,,,,,,,,,,,,,,,,,,,34922.6,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434186.8891980704,4576138.1071999995
388,29.02109,41.1045,,,,,,,,,,,,,,,,,,,,,,,94037.7,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434315.9928719164,4575752.94
389,29.0211,41.10063,-116.15,-13.0,0.0,-118.65,,,,,-15.3,,,,,68.0,59.0,,,,,,133.2,21340.22,16383.43,5.2,4.0,4 (QPSK OR 16QAM / Low SE -QPSK),266.0,QPSK,Rank2,5.2,LEVEL_4,22.1,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434460.285142749,4575322.1316
390,29.02113,41.10063,-116.35,-13.7,-0.25,-117.75,,,,,-14.6,,,,,68.0,59.0,,,,,,134.5,26484.85,27206.02,6.8,0.0,4 (QPSK OR 16QAM / Low SE -QPSK),266.0,QPSK,Rank2,6.8,LEVEL_4,21.7,,13.1,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434462.8017189144,4575322.1316
391,29.02113,41.10797,-105.0,-16.0,-5.05,-101.15,,,,,-11.75,,,,,40.0,30.0,,,,,,127.1,7598.08,,0.0,2.0,10 (16QAM OR 64QAM / Low SE -QPSK),191.0,16QAM,Rank2,0.0,LEVEL_4,18.2,,16.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434190.7123023346,4576139.2204
392,29.02114,41.10451,-64.5,-10.5,24.0,-74.25,,,,,-21.45,,,,,13.0,3.0,,,,,,83.2,93777.92,,0.2,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),34.0,256QAM,Rank4,0.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434319.8162226956,4575754.0532
393,29.02114,41.10584,-59.8,-10.4,34.5,,,,,,,,,,,23.0,,,,,,,84.5,78237.7,72769.45,0.3,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),22.0,256QAM,Rank4,0.3,LEVEL_1,17.4,,1.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434270.513036986,4575902.1088000005
394,29.02116,41.10061,-116.4,-13.5,-1.7,-116.3,,,,,-13.8,,,,,68.0,59.0,,,,,,136.2,30883.94,24587.42,6.1,25.0,4 (QPSK OR 16QAM / Low SE -QPSK),267.0,QPSK,Rank2,6.1,LEVEL_16,22.0,,10.6,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434466.059629324,4575319.9052
395,29.02118,41.10798,-102.4,-15.3,-5.2,-99.2,,,,,-11.6,,,,,40.0,30.0,,,,,,129.5,54745.91,95144.83,4.3,5.0,17 (64QAM OR 256QAM / Low SE -16QAM),184.0,64QAM,Rank2,4.3,LEVEL_2,18.6,,20.3,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434194.535405248,4576140.3336
396,29.02119,41.10058,-117.94999999999999,-14.0,-1.0499999999999998,-118.9,,,,,-14.75,,,,,68.0,59.0,,,,,,135.2,26868.46,,7.5,0.0,5 (QPSK OR 16QAM / Low SE -QPSK),266.0,QPSK,Rank2,7.5,LEVEL_4,22.0,,12.7,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434469.688208215,4575316.5656
397,29.02121,41.10057,,,,,,,,,,,,,,,,,,,,,135.8,,30625.18,4.0,17.0,3 (QPSK OR 16QAM / Low SE -QPSK),268.0,QPSK,Rank2,4.0,LEVEL_4,22.1,,8.6,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434471.736594363,4575315.4524
398,29.02121,41.10451,-62.900000000000006,-10.649999999999999,21.55,-72.1,,,,,-19.45,,,,,13.0,3.0,,,,,,83.1,97254.41,94315.41,0.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434325.6878868393,4575754.0532
399,29.02122,41.10586,-65.1,-10.3,35.15,,,,,,,,,,,23.0,,,,,,,82.2,92886.46,74606.44,3.7,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,3.7,LEVEL_1,17.4,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434276.48196104,4575904.3352
400,29.02123,41.10056,-116.65,-13.05,0.25,-119.1,,,,,-15.3,,,,,68.0,59.0,,,,,,133.6,51525.06,,7.9,12.0,5 (QPSK OR 16QAM / Low SE -QPSK),267.0,QPSK,Rank2,7.9,LEVEL_4,21.9,,12.6,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434473.7849809476,4575314.3392
401,29.02123,41.10798,-102.8,-15.6,-4.3,-97.6,,,,,-11.2,,,,,40.0,30.0,,,,,,128.0,90824.04,,12.1,0.0,18 (64QAM OR 256QAM / Low SE -16QAM),157.0,64QAM,Rank2,12.1,LEVEL_2,18.3,,8.3,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434198.72922944,4576140.3336
402,29.02124,41.10451,,,,,,,,,,,,,,,,,,,,,,,94376.63,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434328.204314329,4575754.0532
403,29.02125,41.10055,-116.8,-12.9,0.8,-119.4,,,,,-16.1,,,,,68.0,59.0,,,,,,133.4,61975.7,31102.96,2.2,20.0,3 (QPSK OR 16QAM / Low SE -QPSK),269.0,QPSK,Rank2,2.2,LEVEL_16,22.1,,15.2,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434475.8333679684,4575313.226
404,29.02127,41.10054,-116.3,-12.8,1.3,-119.2,,,,,-16.2,,,,,68.0,59.0,,,,,,132.6,43927.32,55838.7,11.5,10.0,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),254.0,QPSK,Rank2,11.5,LEVEL_16,22.2,,13.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434477.881755427,4575312.1128
405,29.02128,41.10452,-61.5,-10.6,18.049999999999997,-71.8,,,,,-17.0,,,,,13.0,3.0,,,,,,83.3,97254.41,,0.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434331.1888534436,4575755.1664
406,29.02128,41.10589,-62.35,-10.4,32.6,,,,,,,,,,,23.0,,,,,,,90.1,97576.95,84656.9,0.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.1,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434280.402589684,4575907.6748
407,29.02131,41.10051,-117.25,-13.05,0.9,-120.0,,,,,-15.5,,,,,68.0,59.0,,,,,,135.3,52019.27,,6.0,11.0,4 (QPSK OR 16QAM / Low SE -QPSK),268.0,QPSK,Rank2,6.0,LEVEL_16,22.2,,13.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434482.3491999125,4575308.7732
408,29.02132,41.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434283.387047545,4575908.788
409,29.02133,41.1005,,,,,,,,,,,,,,,,,,,,,136.8,,43223.15,8.2,45.0,5 (QPSK OR 16QAM / Low SE -QPSK),267.0,QPSK,Rank2,8.2,LEVEL_16,22.2,,17.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434484.397588862,4575307.659999999
410,29.02133,41.10452,-61.9,-10.6,21.549999999999997,-88.4,,,,,-24.0,,,,,13.0,3.0,,,,,,84.8,97213.46,94331.73,0.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,0.1,LEVEL_1,17.1,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434335.3828986213,4575755.1664
411,29.02133,41.108,-98.6,-13.3,-1.2,-98.6,,,,,-12.149999999999999,,,,,40.0,30.0,,,,,,124.7,97730.56,89246.66,4.4,1.0,20 (64QAM OR 256QAM / Low SE -16QAM),161.0,64QAM,Rank2,4.4,LEVEL_2,18.4,,15.1,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434206.375429934,4576142.56
412,29.02135,41.10049,-117.8,-13.25,2.25,-120.55000000000001,,,,,-15.5,,,,,68.0,59.0,,,,,,135.6,35963.52,58854.81,10.2,1.0,5 (QPSK OR 16QAM / Low SE -QPSK),255.0,QPSK,Rank2,10.2,LEVEL_16,22.3,,8.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434486.445978248,4575306.5468
413,29.02135,41.10592,-63.1,-10.350000000000001,28.85,,,,,,,,,,,23.0,,,,,,,90.6,97116.8,90630.64,1.0,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,1.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434285.1620042156,4575911.0144
414,29.02138,41.10453,-59.95,-10.5,21.65,-72.7,,,,,-19.75,,,,,13.0,3.0,,,,,,81.8,97592.31,94907.87,0.4,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),25.0,256QAM,Rank4,0.4,LEVEL_1,17.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434339.2062449097,4575756.2796
